nohup: 忽略输入
2023-03-20 01:44:22,077 : INFO : collecting all words and their counts
2023-03-20 01:44:38,740 : INFO : PROGRESS: at sentence #2120000, processed 65720000 words, keeping 1461089 word types
2023-03-20 01:44:38,822 : INFO : PROGRESS: at sentence #2130000, processed 66030000 words, keeping 1461225 word types
2023-03-20 01:44:38,900 : INFO : PROGRESS: at sentence #2140000, processed 66340000 words, keeping 1461369 word types
2023-03-20 01:44:38,973 : INFO : PROGRESS: at sentence #2150000, processed 66650000 words, keeping 1461514 word types
2023-03-20 01:44:39,055 : INFO : PROGRESS: at sentence #2160000, processed 66960000 words, keeping 1461669 word types
2023-03-20 01:44:39,139 : INFO : PROGRESS: at sentence #2170000, processed 67270000 words, keeping 1461806 word types
2023-03-20 01:44:39,225 : INFO : PROGRESS: at sentence #2180000, processed 67580000 words, keeping 1461968 word types
2023-03-20 01:44:39,308 : INFO : PROGRESS: at sentence #2190000, processed 67890000 words, keeping 1462121 word types
2023-03-20 01:44:39,391 : INFO : PROGRESS: at sentence #2200000, processed 68200000 words, keeping 1462263 word types
2023-03-20 01:44:39,474 : INFO : PROGRESS: at sentence #2210000, processed 68510000 words, keeping 1462412 word types
2023-03-20 01:44:39,565 : INFO : PROGRESS: at sentence #2220000, processed 68820000 words, keeping 1462544 word types
2023-03-20 01:44:39,649 : INFO : PROGRESS: at sentence #2230000, processed 69130000 words, keeping 1462663 word types
2023-03-20 01:44:39,732 : INFO : PROGRESS: at sentence #2240000, processed 69440000 words, keeping 1462823 word types
2023-03-20 01:44:39,815 : INFO : PROGRESS: at sentence #2250000, processed 69750000 words, keeping 1462963 word types
2023-03-20 01:44:39,898 : INFO : PROGRESS: at sentence #2260000, processed 70060000 words, keeping 1463098 word types
2023-03-20 01:44:39,981 : INFO : PROGRESS: at sentence #2270000, processed 70370000 words, keeping 1463204 word types
2023-03-20 01:44:40,064 : INFO : PROGRESS: at sentence #2280000, processed 70680000 words, keeping 1463348 word types
2023-03-20 01:44:40,148 : INFO : PROGRESS: at sentence #2290000, processed 70990000 words, keeping 1463485 word types
2023-03-20 01:44:40,231 : INFO : PROGRESS: at sentence #2300000, processed 71300000 words, keeping 1463594 word types
2023-03-20 01:44:40,315 : INFO : PROGRESS: at sentence #2310000, processed 71610000 words, keeping 1463724 word types
2023-03-20 01:44:40,398 : INFO : PROGRESS: at sentence #2320000, processed 71920000 words, keeping 1463818 word types
2023-03-20 01:44:40,481 : INFO : PROGRESS: at sentence #2330000, processed 72230000 words, keeping 1463934 word types
2023-03-20 01:44:40,564 : INFO : PROGRESS: at sentence #2340000, processed 72540000 words, keeping 1464062 word types
2023-03-20 01:44:40,653 : INFO : PROGRESS: at sentence #2350000, processed 72850000 words, keeping 1464183 word types
2023-03-20 01:44:40,737 : INFO : PROGRESS: at sentence #2360000, processed 73160000 words, keeping 1464283 word types
2023-03-20 01:44:40,820 : INFO : PROGRESS: at sentence #2370000, processed 73470000 words, keeping 1464419 word types
2023-03-20 01:44:40,903 : INFO : PROGRESS: at sentence #2380000, processed 73780000 words, keeping 1464522 word types
2023-03-20 01:44:40,986 : INFO : PROGRESS: at sentence #2390000, processed 74090000 words, keeping 1464632 word types
2023-03-20 01:44:41,070 : INFO : PROGRESS: at sentence #2400000, processed 74400000 words, keeping 1464732 word types
2023-03-20 01:44:41,153 : INFO : PROGRESS: at sentence #2410000, processed 74710000 words, keeping 1464830 word types
2023-03-20 01:44:41,236 : INFO : PROGRESS: at sentence #2420000, processed 75020000 words, keeping 1464941 word types
